DESTINATION_LOC_ID,DESTINATION_DW_LOC_ID,ORIGIN_LOC_ID,ORIGIN_DW_LOC_ID,TRNSP_MODE_NM,TRNSP_MVMT_VAL,VHCL_LOAD_VAL,VHCL_UNLD_VAL,TPLN_IND,ORIGIN_CRU_ID,DESTINATION_CRU_ID,SYS_ID,DW_CRTD_DTM,DW_UPDT_DTM
01HWZ0XB750X1XYY4M1VVQP4GY,d7952cc2-3a1e-4378-98a6-6748b63fd2af,2ec4c5c0-3662-4774-a49b-15c1ec615852,d5b7fffb-17cd-4394-8a09-1c7d314c62a6,3393d618-1e69-4210-86e7-10b0f15c7b65,01HWZ0XB75Z7N0E2BN9R0T9D39,01HWZ0XB753A4GA6BD3TWBSSC6,01HWZ0XB76SK7CBWC3MY7M6JA4,01HWZ0XB76CKX2K4KECQGMZRKR,01HWZ0XB767XXP9E1JG3R7G14P,01HWZ0XB76Q25QC0T70VBTYZ4K,01HWZ0XB766BTVHW82PQ9E5MXJ,01HWZ0XB76CC35SX9XZ86SD8SW,01HWZ0XB763CM4EY6DEB0DAX2E
01HWZ0XB760EVTF6E3GC4JG5FE,35fc7ef2-cfaa-4b00-b2bb-2f9ba814a617,e3583575-4687-4185-93ba-8dfeef5dc7c5,c75fd96b-0c06-48c3-830e-96820126011d,d1b97425-e22d-4d16-86ff-fad78573078f,01HWZ0XB77RRSF89TS9V6HKG48,01HWZ0XB77Y1MKPC3C4QPVYT0V,01HWZ0XB77DJ6BSJ1M9Y146V11,01HWZ0XB77024K1GHASYXKT80M,01HWZ0XB77T14VJYWABN6SKKRS,01HWZ0XB77HF1MMBPT4WE90J9S,01HWZ0XB77DDZKD5S788VTJ2FC,01HWZ0XB77CQCVN7ZSBX1H84EP,01HWZ0XB77XV1BP5YJ65ZPJFG8
01HWZ0XB781W4YNE9WCQ53P5VH,afb3ea07-cb0d-4351-a7c2-302cda46990a,e41ee70c-0478-4cd8-9b82-701976e5ff44,d16f3f03-9a7f-4c2b-b393-4927f4769752,5e0d502e-8029-4de7-bbc4-f4b4e7758a3b,01HWZ0XB78J265WTZA83G69Q3J,01HWZ0XB78H7J4TQ7K0PP8J2FH,01HWZ0XB7885AREFGTKBRT5BTT,01HWZ0XB78FTSV8QEDTQ2H2NCP,01HWZ0XB799ADCK2MD3GWK09KW,01HWZ0XB79351G8GA95PWV5Q2H,01HWZ0XB79CDPYGXJ0GXWFKEQM,01HWZ0XB79165JV8W81JZ707RN,01HWZ0XB79Z6K11KEJ90BB0PZS
01HWZ0XB79CMZBXQ29KVY6BR5V,9c684eda-905e-4aad-bfb0-7ade6d82f134,961ed5ec-773f-4ed8-8edb-565c5f217d1e,381cf47e-b55f-410e-bc07-609e464a7654,0c36a5f7-452f-4ea0-ba29-880dcca55a2a,01HWZ0XB793YQEXHWF0MTP4SZ3,01HWZ0XB7AJD4HZGC0GE5J24BE,01HWZ0XB7AJHEKE1JZ6652WPZV,01HWZ0XB7AAHP0V5T8ZGE1FTER,01HWZ0XB7AQGS0G6Q1C0NEPD07,01HWZ0XB7AT38Z3SHTGHNMF8C2,01HWZ0XB7AEFNSK89BY6TSMNC2,01HWZ0XB7AY2KJHFYP31W6V7KS,01HWZ0XB7A9C5TYXAFHZGZQGVB
01HWZ0XB7AK8JD1QET6DJXCS8W,06d21b32-51e0-4dcd-bba6-1ca80413f09e,aa41bca5-56c5-4b1a-8e00-262287203d6c,d3467c2d-2493-4804-b4ab-e432c393378b,75e6bacc-297e-469d-b63c-54b6f4bd72a1,01HWZ0XB7BQJ2C5KJ8RWGQJ6B5,01HWZ0XB7BTHGH29PRJ6M4FWV6,01HWZ0XB7BKEY10Q63NY7AHJKV,01HWZ0XB7B2XKG1JY6B9NW7KXR,01HWZ0XB7B2FQ869AEJ1DV3X16,01HWZ0XB7B03K1K0FTJ0HKQ99D,01HWZ0XB7BAAD55F1GCJ96P0FM,01HWZ0XB7BDH92S19HA0BSXK52,01HWZ0XB7CJVES09CFGKA3A2KA
01HWZ0XB7C1CVHCWZASXJ288ZE,49b1e373-76f3-4991-a67f-0103c60060ca,c291267b-9262-44f2-8484-edf069906940,17f7c7b0-2e59-4188-aa1f-73406d98da84,91019010-afdb-4868-b8bc-26e3983e42ac,01HWZ0XB7CEAYCCRHMFS6077ES,01HWZ0XB7CQC86DY890DVG65W3,01HWZ0XB7C0EV1R2X03DX3SBC9,01HWZ0XB7DT4A8CZFDXFEY962F,01HWZ0XB7D5YHR2DQPMEZ6N0TQ,01HWZ0XB7DT53TNW7CRQ79XMF2,01HWZ0XB7DY4JQJ31Y7JN37CXV,01HWZ0XB7DFEE1AE6WHKPW9YFJ,01HWZ0XB7D1QCF8VGBN353QREE
01HWZ0XB7D6VB59YYE6FJAXMTC,78322980-9875-42fa-af13-273143556ac8,7737621e-6c8c-4a85-b88b-f787d6d54caa,0172d1f7-7eca-48a7-a542-a55c4bcfe398,95329418-6d59-4241-b256-762b2b6593fb,01HWZ0XB7E680MYZ5NFB874QQK,01HWZ0XB7EA37MM27R0DNZZXY8,01HWZ0XB7E07C9T2ARDQ42E7GG,01HWZ0XB7E9S8V8K88GC5449RH,01HWZ0XB7EF1HHAJP96GENPPE0,01HWZ0XB7EJ6VKRY498M7E08PR,01HWZ0XB7ETJQVWV64RR9CDKSW,01HWZ0XB7EG0ZYB0Q8NWC09H52,01HWZ0XB7E6VYGBM6PFFBVJX8S
01HWZ0XB7EHTNZJAXQEMHN27YK,008e3fcf-79d7-4bff-a826-30faee5764af,c5cd3ddf-128c-4fd6-aa2b-c932609d05e0,41a5f54f-ce6b-45f5-9984-33fe240b461c,1537c79c-135c-451e-bf76-cf9e00f2e8c3,01HWZ0XB7FM8ZPC1NSQB3WV2WK,01HWZ0XB7FZG6VQSJCFTXA01ZT,01HWZ0XB7FJP58FG1QN0FQ52RW,01HWZ0XB7FTZNCQFMD77QGFWMR,01HWZ0XB7FP8BW6RM4B3C6QSFX,01HWZ0XB7FZTY3TMSMF6ARAN6Q,01HWZ0XB7G7JFTEWZWAGTGHK0S,01HWZ0XB7GZ4EHWN99RPQK5P9Q,01HWZ0XB7G80S8H82YDXEB6VYR
01HWZ0XB7G93CSXBVRRBMQ5N53,61438fa7-72b3-476f-9ebc-3371a21a8979,47dbfce0-3971-44f6-a190-1cd348859d49,99a5f767-4764-4c71-a790-ddd4f4a3c951,1aceb6dd-0c15-4358-afb0-38370f6b6754,01HWZ0XB7G5NPXPP39MY0XRJDA,01HWZ0XB7G41XKTA4W7TP5TSWD,01HWZ0XB7HM5MTJVNMDY97ASMZ,01HWZ0XB7H8XK4JWGX6QQMCP7B,01HWZ0XB7H2NPC6TBH98XPQ2AM,01HWZ0XB7HAJP7RE16FDYWF230,01HWZ0XB7H7DA8E8A6F9AN6Y79,01HWZ0XB7HVV42YFVX4TSP38FB,01HWZ0XB7HHWAH23FQS3XJK8XA
01HWZ0XB7HXYRBGNKYRBTSP0B7,30639d44-2f43-4d55-9d00-786c6a2ee6b3,98a7fab2-6c5f-48e0-aa3d-ebb5f6166980,05653341-d22d-44ab-8132-066b7105aeed,6518c2be-0821-43ee-b736-a833ff02c0b9,01HWZ0XB7JNR3EGJWRTN99JA4B,01HWZ0XB7J4CP9A4BT2Z2G9QEC,01HWZ0XB7JNDYXYS8MGED9SSV6,01HWZ0XB7JSB8BAXJQKZZBBM4B,01HWZ0XB7JB80FR6EJDSWD8G6Z,01HWZ0XB7JSVY2Z9XEFVXR8M1K,01HWZ0XB7JTNMEKGHM2BZ9GT8G,01HWZ0XB7JTZMK1PS7RWNH7JAK,01HWZ0XB7JBFPEFQX8AVP1GF2C
01HWZ0XB7K0G34KWJQ89GXEB21,ccbfc850-24ab-4f0a-ad02-f1cc5c4bd4d7,08161276-b4f6-435e-b4b2-e75b823e50db,a2040c0f-f366-41a5-9dc6-f2109d3f72d7,dea58cc0-5e00-429b-a65c-f18324174569,01HWZ0XB7KCVKF830VZESQ4YDM,01HWZ0XB7KJAXWR8B48B407QDA,01HWZ0XB7KVNS7EFYGSS596E84,01HWZ0XB7KKE1M6HB130A5VF7Q,01HWZ0XB7KTD0Q4RXGHGW8DEVB,01HWZ0XB7MTDNJGA9BB87M2HDQ,01HWZ0XB7M8PNMWS4NNRYG4S2E,01HWZ0XB7M27PJZSTHRHCXEW2P,01HWZ0XB7MZPNSA508XPZWWX33
01HWZ0XB7M9S0RF14MBC512HVZ,30a8fe21-a4a0-41bf-89e7-b9c94915e5ae,ffe74263-82a2-4537-98c7-e45b3de1c31f,eaab54c3-3142-4a5c-b181-dcc61436eca4,6182e164-dc92-4c7e-8a77-906342d6ab82,01HWZ0XB7MR54NS38WQBGN2V8V,01HWZ0XB7NE7Q5RCVP1XR2NNV5,01HWZ0XB7NB98MW5CPK8VHA72C,01HWZ0XB7N08WGPFAGSE9QF02H,01HWZ0XB7N46ER3S045YXDN854,01HWZ0XB7NQB2ESJBS6JFYPCS3,01HWZ0XB7NP87ZKHVGDJYGBXVC,01HWZ0XB7NA08A8A1J7YC8AZM5,01HWZ0XB7NEEQ2T7CHKVKBGQMB
01HWZ0XB7NJKVF93V1WNF9PS5J,e0215196-70c2-4705-a12f-33489a2bea64,4233b0ba-14e9-4a6a-b64c-332c5ddfff95,7f5b4aef-6141-4490-8b93-a624105d3443,93feac96-816e-4106-9f78-59c9030a89b5,01HWZ0XB7P486RZ58R5EYC6S34,01HWZ0XB7PSWR9R3MA6R1DH7Y1,01HWZ0XB7P001GNDESR9M5K05T,01HWZ0XB7PWV2VZZZSQ22HBHSM,01HWZ0XB7PQYG7X7M6S90J7KYT,01HWZ0XB7PBWYDPMG1EJY1CCSF,01HWZ0XB7PRHS184TYQHZ4GAT7,01HWZ0XB7QVWRNN8DVRQ3AQVYR,01HWZ0XB7QCWX2GEZ2H8JB2X0F
01HWZ0XB7QZMPVYMJ7TAFEPXB1,cb77b5d6-e0fa-4dff-9ca3-7657da76040f,b66e5a89-2bac-4875-868c-74fde59ab25b,fbb9ef9d-5497-4100-bcfc-f4165a51e8be,3dcecf85-111b-4244-8e4d-a63acecc8dd7,01HWZ0XB7QE6VXJBZB1EC4M7MW,01HWZ0XB7Q9C79BPZBXMM4PVCZ,01HWZ0XB7Q181TN21819TP6PNP,01HWZ0XB7RNXG7MZAMFJ4136GR,01HWZ0XB7RRY9MBJGQEDVA4W2N,01HWZ0XB7RMBT50YCEV7RCRD6X,01HWZ0XB7RXTTHCS7XCP8S3JQZ,01HWZ0XB7RAXKTSZ4ZWYTW5H91,01HWZ0XB7RG7ZPFMF03GPGS7XC
01HWZ0XB7RZWG57BT2NHY7Z2JB,0a992114-14d2-4f1c-928b-c6a547b3f41d,2e701bc0-cce7-4bd3-ae2b-facf85a75d76,8bc29779-5470-44e7-b0fe-424b67341c80,f5dffa48-b8a8-422e-a563-611ff273e7bf,01HWZ0XB7S8BRKTTGEG150PW0G,01HWZ0XB7S5Q1VR4NZ1CE0K1NK,01HWZ0XB7SBGQHFP7T74FM3G11,01HWZ0XB7S55FSS7943RPSWDD7,01HWZ0XB7S3MY5XGRRPCE4RCBM,01HWZ0XB7SGP0X2MBR48W361VB,01HWZ0XB7SM836DZA80CHKSBR8,01HWZ0XB7SZF0FA7FFR81H2E4T,01HWZ0XB7TW5WYS29EPKZWA6PJ
01HWZ0XB7T16YJKQD96284KJV5,05c761bc-f32a-4c01-bc09-1bb5aab37424,0a7b48e5-b53c-4fb9-8857-a29debc553a6,e6d080c9-cffb-4db5-b42b-e407c94ffd20,8208a3ca-9fb7-4465-bd06-60308ba4eaf5,01HWZ0XB7TTYN69GPWBTHK09C5,01HWZ0XB7TDNG5Q70HRRK48E05,01HWZ0XB7T0PWQMD9DA8VN96BR,01HWZ0XB7TBBSWWA9MA5Q6KR4B,01HWZ0XB7T4392XK6VA79X6EB5,01HWZ0XB7VSZ4SAVG9BWA2PAW0,01HWZ0XB7VY0FEZK2PR9W4Q14K,01HWZ0XB7VY9A2QRAGAT9JP3V0,01HWZ0XB7VWXYNQGHVNCAYQJXQ
01HWZ0XB7V4PYKS4E37E7NS4DT,c82c2571-625a-490f-a920-3b131dd9a826,5f79d4e9-fdf6-45c0-869f-f8cc457ca96c,63237c46-3fbc-46ab-b803-28a44a180ffe,447fe6fe-fcb7-4a1f-b1bb-377367dd3681,01HWZ0XB7VXBNDMT66RAYTA5TN,01HWZ0XB8JMMWG8YV89YYR2D59,01HWZ0XB8KESPGB4DG8WM6SNZJ,01HWZ0XB8KZSCKRGJJGN024TJZ,01HWZ0XB8K0Z17AXSKPETHQDKT,01HWZ0XB8KDG88JYG39GXANWEF,01HWZ0XB8KRDAH8B5BT3H6D4FY,01HWZ0XB8KHD95147S40FNZRMW,01HWZ0XB8KRRK88PG02Q33M6HR
01HWZ0XB8KKSDSYHCZ1NN7R456,22c53e4a-f74f-477b-b715-70385c523a6c,8adab472-3215-4462-b637-eb02aa46be18,35749d17-cba3-44fa-8973-5cc9c2879a44,8b3dbb57-80a9-4f91-9c9c-07bc7e873534,01HWZ0XB8MPSGABJWNXC633PHE,01HWZ0XB8NV7TDM00TDVE0Z7QE,01HWZ0XB8N4CW3MKRPXWY8TBB3,01HWZ0XB8NTQA7N2FPD3X0PYDJ,01HWZ0XB8NPDDJEJZG696HH8M3,01HWZ0XB8NSDWH5V5X4JFC3PM7,01HWZ0XB8NK0T6AFP53S6Y7T6H,01HWZ0XB8NPTV60C14QCASQ5DE,01HWZ0XB8NVNDWZMBBE41PPXR8
01HWZ0XB8NACKMC2N1RRJ661BS,a69e61f9-ba17-43a7-978d-80ba4608258f,c114ad56-3a27-4708-8c7c-0a8d8e051410,898c3ad4-dcf1-44cf-8c9c-361c5f8f8f3d,9edef772-1910-448d-ba5e-be0a0eb6326c,01HWZ0XB8PYVAA3EWZ1FH4H2S3,01HWZ0XB8PQBQNH35XEXVDGJQZ,01HWZ0XB8PVJD64M3JH5B54B57,01HWZ0XB8P5J90QTS0TXH9F9NA,01HWZ0XB8PX4ZTBPMQ0CFD6NJQ,01HWZ0XB8QJR3V31CAFN0CFTB9,01HWZ0XB8QF5JN3XMD7F004262,01HWZ0XB8QMF6VAPPPVP2Z55DH,01HWZ0XB8QDCNADCAJ9906X3Q6
01HWZ0XB8QJ1WHSGZ9RZ77CHAQ,e6c45dcf-b10f-47aa-adba-499373c408e2,19b6342f-b772-4a1e-beee-dd8855a9e197,31c4c98f-c44e-49c0-a88d-64beeec66e0b,0278f154-8243-4581-bb8f-3c1565207bad,01HWZ0XB8RBTXZHKEJMC7JWHNN,01HWZ0XB8RF73MMRCQVKX20VH7,01HWZ0XB8R1KAYF4B1HHMCZJ5Q,01HWZ0XB8S6XB06NPTND82DED8,01HWZ0XB8SSY0CA597GY9JA2E4,01HWZ0XB8SVK719K5NGZW83H1Z,01HWZ0XB8SF3YSYXRAFKB2JPVA,01HWZ0XB8SWP5GYTY4SE3EVDHT,01HWZ0XB8S4PJZ9Q1ZAXF8PF44
01HWZ0XB8TY5QP0BPF2NAW9ZYP,11bd97a1-735e-44c5-ad17-598aa7b6436e,84b096b7-876c-4e12-bb59-4776c5b2f8e3,35a49873-cee1-44f9-aaf9-fd466f191bbb,b1f76149-2755-48b7-9e4d-b824b05cffc2,01HWZ0XB8VF5EA1EHP9FVPPR7S,01HWZ0XB8VFFEEHWZ4W285P7ER,01HWZ0XB8V0GRE2GK3M7744G5D,01HWZ0XB8VPE0GGAA612JPT9CJ,01HWZ0XB8VDMGX3D6225J9PGTZ,01HWZ0XB8VCF6E4AZ35CS5XXHS,01HWZ0XB8VBPTBFQQJCN34MNM1,01HWZ0XB8WH4T3Z0T7V2DVDKSC,01HWZ0XB8WMMEKHMBZRXJX1V47
01HWZ0XB8WKN5R59PVJQM3FCMT,ca156f6e-8404-4f05-9795-fadacbb718fe,eaddba1c-534b-4c0c-9a94-1a3c3211e9bb,2496f8a3-a40a-493a-9aa4-339612aedd70,015be9d5-ba85-4a78-9fe2-5828a864b522,01HWZ0XB8X3Y3SXGC12M2WJ532,01HWZ0XB8X8TXR63N9RBWC2FT3,01HWZ0XB8XAV6HHC12C6R1J29Z,01HWZ0XB8XHC1SJHYQF8C0CJX0,01HWZ0XB8X5PMEKC3PVGM7M2YW,01HWZ0XB8XRETGX3EYKYEVWPB9,01HWZ0XB8YKZKHXWE5A4BQH2T4,01HWZ0XB8Y99H2NER44W61KYWB,01HWZ0XB8YEDSSK83D4RHN41BQ
01HWZ0XB8YWGVTHXG28XD9TJ41,0d71043f-af93-431e-94d2-9eebcfdfbdfe,f33dd3e7-3225-4e81-b56d-a0b3910d5c0d,e36690b3-8d77-4088-9675-b6f4fb03f1f0,ab289f2c-73e3-4298-8613-6f84a42f1c45,01HWZ0XB8YRMT5B41DMPAJEA1F,01HWZ0XB8ZAC8FJ01XCBZN0AB4,01HWZ0XB8ZARV5BSNKKSKQX4AG,01HWZ0XB8ZFR6C0A2TF8CRWESB,01HWZ0XB8ZGNHYS64TE322W09B,01HWZ0XB8ZQTZPBFN67SJMFCP8,01HWZ0XB8ZW8QY8J52Y8WHMFYK,01HWZ0XB8ZMMFEH3D8Z6276M48,01HWZ0XB8Z5Z4RXGSBPYRFMMK6
01HWZ0XB904ADFSKT3YA3RQF6H,9973eda3-718e-4ef5-8f28-903fd3095cbe,1b8d6d17-85b2-460f-b453-9b53d38fbaca,b86b5522-4338-48c6-a3fa-50608b5074c4,48a01849-49a3-445c-ae25-bc707a36081a,01HWZ0XB90HPPX0SWY3TQVEXGX,01HWZ0XB90S8HCV136MC797JN1,01HWZ0XB90A26SB7C7RYP7W0JT,01HWZ0XB90GSDAKTRJ7C93ZZY5,01HWZ0XB91ZRHESNS5QS5E10QF,01HWZ0XB912NYPJGMG7NF6Z93A,01HWZ0XB91PPR0AMS2DN9VMS4H,01HWZ0XB91FWH325QDVB8DHVM8,01HWZ0XB917E78CK8ANN7RZHCW
01HWZ0XB9100P7VZCATFYKJBQT,67e1d462-58f5-4e6b-ac70-613ef4a090a6,35b3e41e-e56e-42fe-a558-d5f522e47dd0,34198dcb-6298-4c83-935e-e13329e994e7,dd9f659f-1e5e-46a2-8472-79b6a7e006b4,01HWZ0XB92V444C6X33VYRPWSB,01HWZ0XB92HBA0ZA9QSWXGCZVH,01HWZ0XB92135YX4SQ8Q015WP4,01HWZ0XB923N5728MZMVYJNFVY,01HWZ0XB92X8DFVHA21MF7EPKY,01HWZ0XB92FK651H714QS5BSAT,01HWZ0XB926ABZS7RQT4PZV584,01HWZ0XB924XNBPS1ABHQJPYB9,01HWZ0XB93H9EFQZE32VXE67FS
01HWZ0XB93DHGDYCMF710YMVRC,6e91cbfe-34e0-4ecc-bb73-35bec8020804,04c03451-1bd7-49a5-8ca0-974f06bde0ea,8eb3ee5d-8ef2-4be4-aba8-d7d302a23a09,30899103-5b8c-48d3-ac09-9603e5dd40ac,01HWZ0XB93YC9VKSW9RF14HXC6,01HWZ0XB93TWHMXZ33RP0GQBKG,01HWZ0XB93Z4WNFCMRZQ2XHR9A,01HWZ0XB94N5MA4HFT0HWYTR8X,01HWZ0XB9416W24XP8CRK0CW5P,01HWZ0XB94RWC28TCQ8VGR96SA,01HWZ0XB94GM2Q2WS5S1M00BA7,01HWZ0XB94KQ4FWP88NBEQ7XR6,01HWZ0XB94FFQHYZK1J9HQTRTH
01HWZ0XB94KW0JJY7ESDX96MV9,e0505699-4698-45ae-b960-3cb3a26eca08,39061205-13ea-4286-a6be-f4981b0abc10,973892d4-651d-4f05-97f8-aa32b4a2b62a,af65b1a0-2ab0-4c81-ad90-bcc192d193ee,01HWZ0XB95CEV3TMDT5HM0KF77,01HWZ0XB95GZRDCQFX36Q62XJD,01HWZ0XB95ZDWK0T2EPRN00QA0,01HWZ0XB95A6XN0GBN8PWX9VQJ,01HWZ0XB95T500S56J2SYRXWA1,01HWZ0XB95H2X1QEF049X7298H,01HWZ0XB9553ZT6CKMJT80YNAG,01HWZ0XB96250ZAA57EA1A9VG0,01HWZ0XB96JBBW2TV0S2YG9TFV
01HWZ0XB968E7R8KQ3DYXXAK01,1cc9ad67-b0ef-4f27-8f23-86e4b70a4bef,b3583a28-583f-43d5-8d21-1d022bc1e373,ab23302b-79f4-479e-a3f7-9ca966e62250,dbf99dfe-db9d-459f-8713-dfa31320ec76,01HWZ0XB96JAFMQXESNRARB48Q,01HWZ0XB962X0BS4KK9PBQ9NFQ,01HWZ0XB97V6R4NPFFENZB9HXX,01HWZ0XB97BCY3BF4AP1R1363W,01HWZ0XB9735CXZHK3Q7Z1Q4QG,01HWZ0XB97VAY0Y2P57W6GEXG4,01HWZ0XB98CM5DRHQCCZ6RT39C,01HWZ0XB98Y1RV72HV9AE6XT5K,01HWZ0XB98SHKQERZ2102PH41Q
01HWZ0XB98C26E76PEZCNMHV5S,b16e7172-668f-4960-bb75-de0d7b8c016d,3b40db5c-94d3-4be3-8dcf-83c1bfcd4ee6,c695661b-6d82-457b-8481-f30d49fa29da,65884aa3-bb97-42a1-8776-b8038eeb66ba,01HWZ0XB992479BAAFDBFT6R0P,01HWZ0XB99FJDB330F3JNFS9W9,01HWZ0XB99XMQN964VTR31D23B,01HWZ0XB9A8T5CP8BAYBPXMWKT,01HWZ0XB9A84CB0D73J69F931E,01HWZ0XB9A0ZNBZ2K5NPDSNJJK,01HWZ0XB9AYNQAT7MTDVXVKHQM,01HWZ0XB9AAHC8MDY03DFAQ0P3,01HWZ0XB9AW96Z0EY7YGKVH03H
01HWZ0XB9AFKKQJ698MVS2G8AX,f325b366-b1cf-4f40-9a6f-722dd919e885,fc922f4a-7b9a-46e9-ad29-ecc686a03d3a,f138c84d-7ad2-4006-9a07-c9beb2a0190a,789e226d-458a-4377-b4f8-4c70618ac57b,01HWZ0XB9BXN5F9NPR6KHBYCM2,01HWZ0XB9B88SFPX27AVAAK784,01HWZ0XB9BAD0EXPQ2R0P3T9DF,01HWZ0XB9B131YDM231TRV1BZS,01HWZ0XB9B2XY6KT3NA92PJ9S4,01HWZ0XB9BYDKNGWK3WZC47021,01HWZ0XB9B1N4YQT0PF03W178V,01HWZ0XB9C3SY4KCBT3N9VNMCS,01HWZ0XB9CVVDK8SC8Z75CK7Z5
01HWZ0XB9CNZFXPXFNGGX4KME2,453a5f21-303f-4cab-a99b-639e23c046dc,bca89ad2-ac1d-40d4-afb9-c77d47049e5a,5878f1da-4a34-4af9-b39f-feca477165bb,432e04b0-c571-4dd3-bf65-4e440d9d96df,01HWZ0XB9CY791CY0Z6VWQAB8M,01HWZ0XB9DP9BGSS0K9CEPVC1T,01HWZ0XB9DP8YFKRWY97ZFG7DX,01HWZ0XB9DWF8MQWT72H3ZQ58Z,01HWZ0XB9D9BB2JED5BK0B5X0R,01HWZ0XB9DC8KZFZZKNW7237MT,01HWZ0XB9DS66YVVS29F7WVH21,01HWZ0XB9DHJ3653ZPWTMB38QH,01HWZ0XB9D53BYB53QANM16H1F
01HWZ0XB9DBK1XVCN6NSV70WN5,422e2afd-ad43-45b1-afec-3a16652cc4f7,ecae5a4d-86e4-40a4-b6f4-8df2dffb3aaf,128b21ed-6397-456a-bf66-a373a9c1b8e0,f1cc377f-2256-449d-a1ee-f2b20cd253ad,01HWZ0XB9E26HZNH561YPA7HKC,01HWZ0XB9EBZF6AY0P3MWFWY13,01HWZ0XB9EWTRTSF5PKJ8DEDJP,01HWZ0XB9E40XJ3NYF2AXBTT7Y,01HWZ0XB9E8R0J6QVFDXA7R2YW,01HWZ0XB9EFN77A60ARPRQQYCJ,01HWZ0XB9FG81SAYGD6QB53V46,01HWZ0XB9FTR8M1GFF529QS3Q0,01HWZ0XB9FSJMG78K6G150944N
01HWZ0XB9FXW4HDXNAYC4H1EJK,daa44f6c-723b-4b49-94db-6cefae436f04,6539c79a-f0b9-4296-8ad6-12efcb486bda,62a94d60-8dab-4eb3-a5ee-58a11bf8f268,040071cd-ad81-406f-9875-22b8e1e99fd3,01HWZ0XB9FKC7ZXPCWSP5QY34D,01HWZ0XB9FKBNG1X399X4Y4EN8,01HWZ0XB9GG6W2QVHH6FPDFHB4,01HWZ0XB9G7HMSV2JBXZD4DJF1,01HWZ0XB9GN4KJQYXKZSRW7ZRC,01HWZ0XB9GRXPTRBSX2HW00HFM,01HWZ0XB9GVQR8N30J0PNB3ZWQ,01HWZ0XB9HRKWH822K3MZTTNHM,01HWZ0XB9H0A26HB6FFZQDYM8C
01HWZ0XB9HDTHW4TNHK737M97H,57b94340-5562-47f8-909e-df306d9cdf0d,a2a3b49d-9482-441a-a3ee-5b4cd37620e3,9d87abde-4bbd-44c9-a71f-c9ac03822d91,edd9ba9d-36b3-47b9-8fd5-891bddece02c,01HWZ0XB9HNZFW1780GVDHC4D0,01HWZ0XB9JQS2M1KQ4G2RPS8DD,01HWZ0XB9JV96Z4S0430ARJKSR,01HWZ0XB9J3FVMD6SKYJZYRRH2,01HWZ0XB9JVQ6K1XYJWQ3GKPEN,01HWZ0XB9JCFB8J4DTK63PTWTK,01HWZ0XB9JDT5XEFQ38JJF9F75,01HWZ0XB9JQ4B37AHM1RJTSZ8A,01HWZ0XB9JADPD5TMRYTAZTHHG
01HWZ0XB9J4991E6K61DAXT3CP,a346d68d-4fa5-4ada-b880-1d361efb33b1,6b933386-30cf-44b3-91df-de0ba7c75037,f224759c-a181-489e-8248-3f50dcecb40c,823f42b2-fe1b-4579-93bf-fd3f5ab2d490,01HWZ0XB9KKVYWB07T7J5M8S8H,01HWZ0XB9KXVGCG8PQASAH7R6M,01HWZ0XB9KKWHBHGFAJ7VD51RF,01HWZ0XB9KY5BD8WKGNPMKR0ER,01HWZ0XB9KSH3BKV8PC5P4WJWM,01HWZ0XB9MNQN30M7YHYXST9ZW,01HWZ0XB9M0EW2HC6WAN1KQXA9,01HWZ0XB9MS2YNP5ZQQ3B7ZE5E,01HWZ0XB9MZFWQ1HFBAKFKSV7X
01HWZ0XB9MERHHXZCA2S2XP6G2,84d845a2-22cf-47ad-b3b3-cac769dce092,f02c211a-a84a-437a-898c-8edec894c989,1142889b-128b-4aaf-a698-3d67f4e36d92,5ae1c3fd-8f82-4b58-9db4-4eb2fe881e0d,01HWZ0XB9MJTRVZV2WGRZG41YH,01HWZ0XB9NXZ5RG5NCB10NV5KC,01HWZ0XB9N47DYY17JGYV8CZ67,01HWZ0XB9NYWTQ06ACC08YQ870,01HWZ0XB9N8J3WZZ5YRKH40QF3,01HWZ0XB9NXCAETD8AXB7KJY6M,01HWZ0XB9NM46R9RWG237JKJYX,01HWZ0XB9N66NQWVNGZES9RD3P,01HWZ0XB9NEQ3FEPJQY2P1D6P8
01HWZ0XB9P2C37F881DQWY9FX7,13f5c9c7-f7bf-4782-bdf6-c71af1615be8,bc1f40e9-3294-46cc-8ece-41558edb73e6,ad58ee66-aa0d-4f32-8ad6-348d1c8e13a7,a37c2e38-b745-4cd1-a285-948204697679,01HWZ0XB9PD1M4HH9PZTCRH1KQ,01HWZ0XB9PJZA86E217759NWHH,01HWZ0XB9PDFSJNZ8VZJPAR4HE,01HWZ0XB9PKVZP0M6DVDM673Q6,01HWZ0XB9PZEDHDSNAT7889A7V,01HWZ0XB9P0GPD6XYQB15EP2BS,01HWZ0XB9QEEN9ERHN42QZ0Z3X,01HWZ0XB9QEEW8GT40QH10W170,01HWZ0XB9QRJ1WEJ3WE3XDZ59N
